,user_id,game_use,rec_use,studio_use,exercise_use,office_use,podcast_use,travel_use,other_use,sound_quality_importance,positional_importance,loud_importance,mic_importance,wireless_importance,noise_cancel_importance,in_ear_importance,on_ear_importance,over_ear_importance,no_pref_oninover,price_sensitivity,min_price,max_price,headphone_name,price,attached_mic,recording_quality,noise_handling,Impedance,sensitivity(dbv),accuracy,weighted_harmonic_distortion,soundstage,imaging,noise_isolation,wireless,over_ear_style,on_ear_style,in_ear_style,open_back,close_back,semiclosed_back
4461,4461,1,0,0,0,0,0,0,1,8,8,6,7,8,6,0,0,0,1,4,0,200,4461,50,0,0,0.492893115,20,106.9822438,0.929542254,0.622971709,0.47454246,0.899805167,0.976216417,0.510302273,1,0,0,0,0,0
4462,4462,0,0,0,1,0,0,0,0,9,5,2,1,1,3,0,0,0,1,1,0,500,4462,300,0,0,0.368222375,20,109.690602,0.806232105,0.525088371,0.487557488,0.346314966,0.462009944,0,0,0,0,1,0,0
4463,4463,0,0,1,0,1,0,1,1,10,9.1,0,2,4,8,0,0,0,1,6,0,142.8571429,4463,300,0,0,0.443507426,120,96.12530507,0.691611475,0.297173582,0.513117526,0.822749437,0.425204816,0.529975154,1,0,0,0,1,0
4464,4464,1,1,0,0,0,1,0,1,10,7,1,6,6,9,0,0,0,0,3,0,250,4464,300,0,0,0.326519842,100,93.07507986,0.474256801,0.284576213,0.872479194,0.507662748,0.868229885,0.666175829,0,0,0,1,0,0
4465,4465,0,1,0,0,0,0,1,1,10,1,4,9.1,2,9,0,1,0,0,6,0,142.8571429,4465,200,0,0,0.328211516,100,103.9340964,0.849573027,0.829074599,0.412026075,0.722270286,0.717227968,0.644632492,1,0,0,0,1,0
4466,4466,0,0,1,0,1,0,0,0,7,6,1,5,7,10,0,0,0,1,1,0,500,4466,50,0,0,0.754103592,50,129.9896908,0.535203137,0.75301984,0.279770406,0.445207182,0.735175018,0,1,0,0,0,1,0
4467,4467,0,1,0,1,0,1,0,0,8,5,9.1,7,5,8,0,0,0,1,9.1,0,99.00990099,4467,400,0,0,0.628341208,10,129.436459,0.583210092,0.251585273,0.741004579,0.513298875,0.283423269,0,0,0,1,1,0,0
4468,4468,0,0,1,1,1,0,0,0,10,4,3,0,9.1,10,1,1,0,0,9.1,0,99.00990099,4468,200,0,0,0.385685257,20,124.3767168,0.274518284,0.299934369,0.560640619,0.608691809,0.668778284,0.722710373,1,0,0,1,0,0
4469,4469,1,1,1,0,0,0,0,0,8,8,5,8,6,5,0,0,0,0,3,0,250,4469,100,1,0.66,0.878430117,180,102.0889409,0.386865932,0.34132146,0.730245811,0.771827363,0.37716395,0,1,0,0,0,1,0
4470,4470,0,1,1,0,1,0,0,0,8,0,9.1,0,8,3,0,1,1,0,1,0,500,4470,100,1,0.31,0.339605793,30,96.29035982,0.657894148,0.72448024,0.884648554,0.765236225,0.846414885,0.667480681,0,0,0,1,0,0
4471,4471,0,1,1,0,1,1,1,0,7,2,9.1,2,8,10,0,0,1,0,7,0,125,4471,50,1,0.6,0.468362579,50,120.5640694,0.588910328,0.592746658,0.891214832,0.587837237,0.517731204,0.33476163,1,0,0,0,1,0
4472,4472,1,0,1,0,0,0,0,0,8,8,0,5,0,6,0,0,0,1,4,0,200,4472,200,1,0.39,0.46872976,180,94.94468162,0.459596509,0.90863286,0.255399336,0.67529749,0.541487972,0,0,0,1,0,1,0
4473,4473,1,0,1,0,1,0,0,0,8,9,3,6,0,10,1,1,0,0,3,0,250,4473,200,0,0,0.339206577,150,127.6696707,0.773425283,0.715817774,0.435258142,0.978180242,0.394154117,0,0,0,1,0,0,0
4474,4474,0,1,0,1,0,0,1,0,8,6,4,9.1,5,9,1,0,1,0,3,0,250,4474,100,0,0,0.31258978,20,103.1378195,0.790048211,0.928416956,0.986049967,0.501060217,0.366919543,0.394517143,1,0,0,0,1,0
4475,4475,1,0,0,0,1,0,0,0,10,8,1,7,5,4,0,0,0,1,1,0,500,4475,50,1,0.36,0.641283997,50,100.5682497,0.997248723,0.270884393,0.898212741,0.3934546,0.491588199,0,0,1,0,0,1,0
4476,4476,0,1,1,0,0,0,0,0,8,5,3,6,9.1,3,0,0,0,1,0,0,1000,4476,100,1,0.38,0.713999894,120,92.88879808,0.726013203,0.452977285,0.455411306,0.792360039,0.447796962,0,1,0,0,0,1,0
4477,4477,0,0,1,0,0,0,0,0,9,3,1,5,7,9,0,1,0,0,1,0,500,4477,100,0,0,0.855080391,10,117.2177936,0.481122069,0.57618634,0.815762807,0.280598999,0.385927324,0.668983315,1,0,0,0,1,0
4478,4478,0,0,1,0,1,1,0,0,6,6,1,5,5,9,0,0,0,1,7,0,125,4478,100,0,0,0.649030754,50,127.4606599,0.874341685,0.376513516,0.688795635,0.786776509,0.529857047,0.312980326,1,0,0,0,1,0
4479,4479,0,0,0,0,0,1,0,0,8,0,0,8,6,10,0,0,0,1,8,0,111.1111111,4479,400,1,0.56,0.973667434,50,118.3842903,0.440809887,0.751621069,0.834831904,0.928674147,0.606216751,0,1,0,0,0,1,0
4480,4480,0,1,0,0,0,1,0,0,10,1,5,0,2,8,1,0,1,0,2,0,333.3333333,4480,50,0,0,0.442613539,30,114.5571785,0.914603715,0.692283995,0.867711674,0.869075912,0.684013135,0.609869802,1,0,0,0,1,0
4481,4481,1,1,0,0,0,1,0,0,8,7,5,5,7,5,1,1,1,0,4,0,200,4481,200,1,0.24,0.863556392,50,101.1665994,0.791104562,0.383762284,0.583572678,0.969638112,0.266922311,0.510949914,0,1,0,0,1,0
4482,4482,1,0,1,0,0,0,1,0,10,7,5,6,5,8,0,0,0,1,1,0,500,4482,50,0,0,0.295250607,50,106.0884447,0.776542788,0.621363029,0.47023715,0.542914542,0.544152941,0.677450105,0,0,1,0,0,1
4483,4483,0,1,1,0,1,1,1,0,9,2,0,3,8,6,0,0,0,1,2,0,333.3333333,4483,100,0,0,0.973783806,50,129.5130833,0.351333805,0.469808496,0.924850568,0.395891964,0.672838782,0.523538285,1,0,0,1,0,0
4484,4484,0,0,0,1,1,1,0,0,6,4,3,5,8,8,0,0,0,1,8,0,111.1111111,4484,300,1,0.26,0.60160872,20,106.9673497,0.525030695,0.759796305,0.904325987,0.79477857,0.805616374,0,1,0,0,0,1,0
4485,4485,1,0,1,0,1,0,1,0,9,8,8,6,7,6,1,1,0,0,7,0,125,4485,50,1,0.46,0.696281929,100,108.4648236,0.72217378,0.630959165,0.397407054,0.917197319,0.868173957,0,1,0,0,0,0,1
4486,4486,1,0,0,0,0,0,1,0,8,10,2,7,6,8,0,0,0,1,3,0,250,4486,50,0,0,0.830210459,30,91.90046606,0.829287254,0.512653258,0.392923097,0.820772899,0.358136981,0,1,0,0,0,1,0
4487,4487,0,0,1,0,1,0,0,0,6,0,7,3,1,9,0,0,0,1,4,0,200,4487,100,0,0,0.811651217,100,117.2379801,0.94224212,0.527584392,0.765364872,0.563752428,0.624607176,0,0,1,0,0,1,0
4488,4488,1,1,0,0,0,0,0,0,9,7,3,6,8,4,0,0,0,1,3,0,250,4488,100,0,0,0.282480861,120,117.9469519,0.369205571,0.947090521,0.532628132,0.964085043,0.651097493,0.578465708,1,0,0,1,0,0
4489,4489,0,1,1,0,1,0,1,0,8,4,5,9.1,7,6,1,0,1,0,6,0,142.8571429,4489,100,0,0,0.511007998,120,93.86364094,0.545737197,0.751897586,0.956202097,0.911592571,0.464009998,0.428780497,1,0,0,0,0,0
4490,4490,1,0,1,0,0,0,0,0,7,7,4,8,3,5,1,0,1,0,7,0,125,4490,50,0,0,0.373456647,300,106.0860969,0.37679021,0.860893091,0.613809894,0.442071421,0.551121897,0,1,0,0,0,0,0
4491,4491,0,0,0,1,1,0,0,1,10,7,7,8,4,4,0,0,0,1,1,0,500,4491,200,1,0.46,0.569801799,20,91.93328672,0.743871553,0.386117416,0.613569734,0.256763798,0.31474855,0,0,0,0,0,0,0
4492,4492,0,0,0,1,0,1,1,0,9,1,0,2,1,9,1,1,0,0,7,0,125,4492,100,0,0,0.988362312,10,128.5277894,0.430617479,0.870783957,0.822865671,0.959244026,0.808896083,0,0,0,1,0,1,0
4493,4493,1,1,0,0,0,1,1,0,10,8,8,7,9.1,10,1,1,1,0,7,0,125,4493,300,1,0.23,0.983400058,10,108.1860573,0.526709396,0.479623902,0.879782058,0.630995384,0.525080569,0,0,1,0,0,1,0
4494,4494,0,1,1,1,1,0,0,0,10,5,9.1,7,1,9,0,0,0,1,8,0,111.1111111,4494,100,0,0,0.71596827,50,99.37767009,0.379201435,0.917988225,0.830751324,0.623413083,0.634117828,0,0,0,1,0,1,0
4495,4495,1,0,0,0,0,0,1,0,9,8,5,7,7,10,0,0,0,1,6,0,142.8571429,4495,100,0,0,0.370320431,20,123.1777817,0.58771164,0.61432722,0.762814218,0.278717896,0.32771225,0,0,0,1,0,1,0
4496,4496,0,1,1,0,1,0,1,0,8,0,3,1,4,9,0,0,0,1,5,0,166.6666667,4496,200,0,0,0.272584541,120,110.5035225,0.997668446,0.589960747,0.904356812,0.491737153,0.863447594,0,0,1,0,0,1,0
4497,4497,1,0,1,0,0,0,0,0,8,8,9.1,5,5,4,0,0,0,1,5,0,166.6666667,4497,100,0,0,0.339093966,120,93.14837908,0.725310712,0.59645339,0.610510813,0.481386354,0.729972427,0,0,0,1,0,1,0
4498,4498,1,0,0,0,0,0,0,1,10,7,0,9.1,9.1,8,0,0,0,1,1,0,500,4498,300,0,0,0.895502411,10,91.25394363,0.388833592,0.741764341,0.459700084,0.938240956,0.280813021,0.580110378,1,0,0,0,1,0
4499,4499,1,0,1,0,0,1,0,0,8,7,6,6,3,2,1,1,0,0,5,0,166.6666667,4499,300,0,0,0.702629326,100,113.0254101,0.723237706,0.601517163,0.592199901,0.477581902,0.704316143,0,1,0,0,0,1,0
4500,4500,0,1,0,1,0,1,0,0,6,8,4,8,3,6,1,0,1,0,3,0,250,4500,50,0,0,0.284937906,30,120.0942131,0.764166755,0.255564634,0.26345783,0.792817425,0.383893624,0,1,0,0,0,1,0
4501,4501,0,1,0,1,0,0,1,0,9,0,0,6,4,5,0,0,0,1,7,0,125,4501,200,0,0,0.867531426,100,125.3230926,0.419282691,0.252098308,0.825043227,0.286741808,0.579674385,0,0,0,1,0,1,0
4502,4502,0,0,1,0,0,0,0,1,9,8,5,3,7,2,0,0,0,1,7,0,125,4502,100,0,0,0.309563619,180,119.446861,0.853017812,0.693778503,0.353166469,0.629298154,0.920192091,0,0,0,1,0,0,0
4503,4503,1,1,0,0,0,1,0,0,10,9.1,9.1,7,0,3,0,1,1,0,4,0,200,4503,200,0,0,0.543340338,10,126.5815861,0.966190452,0.315539144,0.368700524,0.860093886,0.929682464,0,0,0,1,1,0,0
4504,4504,1,0,0,0,0,0,0,0,10,7,0,9,8,7,1,0,0,0,3,0,250,4504,50,0,0,0.495141178,10,122.0705122,0.745553981,0.996693954,0.718384863,0.427255667,0.911014726,0,0,0,1,0,1,0
4505,4505,0,0,0,0,0,1,1,0,9,7,1,3,3,7,1,0,0,0,0,0,1000,4505,50,0,0,0.523491915,30,121.0293057,0.910675689,0.762421902,0.61671266,0.255960224,0.583538033,0,1,0,0,0,1,0
4506,4506,0,0,0,0,0,1,0,0,8,3,4,7,4,9,0,0,0,1,0,0,1000,4506,50,1,0.65,0.406594093,40,92.46346946,0.46399082,0.910811543,0.508520727,0.966944642,0.581204819,0.674445168,0,0,1,0,1,0
4507,4507,0,0,1,1,1,1,0,0,7,6,8,0,3,9,1,0,0,0,6,0,142.8571429,4507,400,0,0,0.397796705,120,93.87790148,0.858780465,0.601363335,0.599983794,0.757531316,0.593864678,0,0,0,1,0,1,0
4508,4508,0,0,0,0,0,0,0,0,10,0,8,7,6,2,0,0,0,0,9.1,0,99.00990099,4508,50,0,0,0.588804816,40,95.06791683,0.759143651,0.964379472,0.474765171,0.487165807,0.603240829,0.527215822,0,0,0,0,1,0
4509,4509,0,0,1,0,0,0,0,1,8,8,2,6,6,8,0,0,0,1,1,0,500,4509,100,0,0,0.368252952,120,97.31281347,0.399726111,0.475864464,0.842227472,0.315755304,0.266905167,0,0,0,1,1,0,0
4510,4510,0,0,1,0,0,1,1,0,10,3,9.1,9.1,6,6,0,0,0,1,5,0,166.6666667,4510,300,0,0,0.357933669,10,109.4576826,0.979377574,0.85210345,0.842880923,0.914231386,0.883410513,0,1,0,0,0,1,0
4511,4511,1,0,0,0,0,1,1,0,8,8,1,8,5,8,0,1,0,0,7,0,125,4511,50,0,0,0.27575736,10,99.70282018,0.633258427,0.323157084,0.644390227,0.635667539,0.935859861,0,0,1,0,0,1,0
4512,4512,1,1,1,0,0,0,1,0,7,9.1,8,8,9.1,7,1,1,1,0,3,0,250,4512,50,0,0,0.902779441,100,97.26706875,0.940882778,0.427416196,0.606154782,0.443274807,0.55576793,0,1,0,0,0,1,0
4513,4513,1,0,0,0,1,0,0,0,6,9.1,2,6,5,10,0,0,0,0,9.1,0,99.00990099,4513,400,0,0,0.529945822,30,110.0169828,0.545501446,0.680900131,0.558867514,0.564260821,0.445329252,0,1,0,0,0,1,0
4514,4514,0,0,0,0,1,0,0,0,8,8,9.1,3,2,6,1,0,1,0,0,0,1000,4514,50,0,0,0.324403697,20,90.92590299,0.390396671,0.464858137,0.480579758,0.347590511,0.834010476,0,0,0,0,0,1,0
4515,4515,0,1,0,0,1,0,0,0,9,5,2,0,7,9,0,0,0,1,3,0,250,4515,50,0,0,0.750337627,10,115.4483717,0.546295574,0.490183959,0.899864089,0.852987292,0.901065337,0,1,0,0,0,1,0
4516,4516,0,1,1,1,0,1,1,0,10,4,7,0,8,7,1,1,1,0,8,0,111.1111111,4516,300,1,0.59,0.779870598,20,113.1873738,0.400585553,0.520623011,0.565979683,0.571846338,0.352577263,0,0,1,0,0,1,0
4517,4517,0,0,1,1,0,0,0,0,10,1,7,1,8,10,0,0,0,1,8,0,111.1111111,4517,100,0,0,0.564089877,40,115.3770734,0.769422947,0.925989834,0.995385931,0.700567606,0.305217365,0,1,0,0,0,1,0
4518,4518,0,0,1,0,1,0,0,0,10,6,8,3,4,10,0,0,0,1,7,0,125,4518,50,1,0.48,0.372440626,40,103.4904212,0.401588664,0.771938878,0.696278971,0.669119952,0.675085534,0,1,0,0,1,0,0
4519,4519,0,1,1,0,1,0,0,0,7,6,3,4,1,10,1,1,0,0,2,0,333.3333333,4519,200,1,0.67,0.810597802,40,108.1112145,0.62874249,0.867961676,0.949633411,0.796504928,0.381897104,0,1,0,0,0,1,0
4520,4520,0,1,0,1,1,0,0,0,8,6,5,7,9.1,2,1,1,1,0,5,0,166.6666667,4520,400,0,0,0.276446456,100,113.3958725,0.309570854,0.829929761,0.491434512,0.867656876,0.699027081,0,1,0,0,0,1,0
4521,4521,0,0,1,0,1,0,0,0,8,4,3,6,3,3,0,1,0,0,7,0,125,4521,300,0,0,0.479820371,20,124.566413,0.950476011,0.935863906,0.673779546,0.987370387,0.635998169,0,1,0,0,1,0,0
4522,4522,0,0,1,0,1,0,1,0,8,0,3,5,7,8,0,1,0,0,9.1,0,99.00990099,4522,300,0,0,0.746183592,20,100.7674014,0.580497782,0.649556819,0.571184492,0.342892136,0.891520951,0,0,1,0,1,0,0
4523,4523,0,1,1,0,1,0,1,0,10,2,5,7,6,8,1,1,1,0,3,0,250,4523,400,0,0,0.384627489,100,120.965934,0.768455406,0.531664256,0.662199946,0.417410651,0.544307208,0,0,0,1,0,0,0
4524,4524,1,0,0,0,0,0,1,0,8,8,7,8,9.1,8,0,0,0,1,7,0,125,4524,50,0,0,0.517380866,30,124.739949,0.316825332,0.915982583,0.96254983,0.990101188,0.463539485,0,1,0,0,0,1,0
4525,4525,0,0,0,0,1,1,0,0,7,1,7,3,4,5,0,1,0,0,4,0,200,4525,100,1,0.57,0.437693769,50,97.82356391,0.614209727,0.607742776,0.697775457,0.294566265,0.606198068,0,1,0,0,0,0,0
4526,4526,1,1,0,0,0,1,0,0,6,7,5,5,3,7,1,0,0,0,3,0,250,4526,300,0,0,0.876535536,20,105.1436285,0.459860883,0.72563439,0.329720755,0.462190855,0.317500731,0.587896639,0,0,1,0,0,1
4527,4527,1,1,0,0,0,0,0,0,8,8,1,7,9.1,5,0,0,0,1,2,0,333.3333333,4527,100,0,0,0.856318279,10,107.2605946,0.597446011,0.713032572,0.458511774,0.862908574,0.496137871,0,1,0,0,0,1,0
4528,4528,0,0,1,0,1,0,0,1,8,2,7,1,2,7,0,0,0,1,1,0,500,4528,100,0,0,0.972425356,50,98.93773572,0.268131495,0.99894249,0.617467905,0.663120635,0.763592113,0,0,0,0,0,0,1
4529,4529,1,0,0,0,0,0,1,0,6,8,4,5,5,9,0,0,0,1,1,0,500,4529,100,0,0,0.789317287,100,93.32028152,0.612749471,0.990951177,0.823779791,0.952784234,0.868692791,0.717132858,1,0,0,0,1,0
4530,4530,1,0,0,0,0,0,0,1,8,8,1,9.1,0,8,0,0,0,1,5,0,166.6666667,4530,100,1,0.38,0.862133458,100,98.13071475,0.772305387,0.482727413,0.969101579,0.320198639,0.377221664,0.599257756,1,0,0,1,0,0
4531,4531,0,0,1,1,0,1,1,1,9,1,6,7,2,7,1,1,0,0,0,0,1000,4531,100,0,0,0.912648436,20,105.959151,0.861167393,0.818222458,0.266398837,0.275531096,0.647725862,0,0,0,1,0,1,0
4532,4532,0,1,1,0,1,1,0,0,10,7,0,7,3,8,0,0,1,0,2,0,333.3333333,4532,50,0,0,0.958697994,100,117.1382401,0.538046389,0.548028155,0.634462738,0.641799122,0.854413078,0.752730037,1,0,0,0,1,0
4533,4533,0,0,0,0,1,1,1,0,6,4,2,2,5,7,0,0,0,1,1,0,500,4533,50,0,0,0.612746695,30,129.2190576,0.894345311,0.646011662,0.430793534,0.870579338,0.672139369,0,1,0,0,0,1,0
4534,4534,0,0,1,1,0,0,0,1,8,2,3,0,7,8,0,0,0,1,0,0,1000,4534,50,0,0,0.375165155,30,98.32347719,0.539059307,0.89696124,0.276953376,0.885959163,0.266561193,0,1,0,0,0,0,0
4535,4535,1,0,0,0,0,1,0,0,9,8,4,5,3,2,0,0,0,1,6,0,142.8571429,4535,200,0,0,0.355440791,20,112.2982647,0.712894516,0.308550111,0.860148441,0.996083253,0.895990709,0.483014723,1,0,0,0,1,0
4536,4536,0,0,0,1,0,1,0,0,8,1,2,6,1,9,0,0,0,1,1,0,500,4536,100,0,0,0.421569344,10,124.7038351,0.584512002,0.856144338,0.376337973,0.269995322,0.654180165,0,1,0,0,0,1,0
4537,4537,0,0,1,0,0,1,1,0,6,1,8,4,8,8,0,1,0,0,6,0,142.8571429,4537,50,0,0,0.482788862,50,118.699051,0.253717515,0.94308306,0.544521636,0.871081423,0.353209998,0.595868138,0,0,1,0,0,1
4538,4538,0,1,0,1,1,1,1,0,8,8,3,0,3,7,1,0,1,0,8,0,111.1111111,4538,200,0,0,0.947868132,40,124.6434435,0.954833498,0.780485842,0.968135471,0.465211012,0.419708235,0,1,0,0,0,1,0
4539,4539,0,0,1,0,1,1,0,0,9,6,9.1,1,4,2,0,0,0,1,4,0,200,4539,200,0,0,0.387772079,30,108.1399675,0.530121982,0.622120798,0.665751107,0.514553877,0.625237312,0,0,1,0,0,0,0
4540,4540,1,0,0,0,0,0,0,0,8,10,5,7,3,7,1,0,1,0,8,0,111.1111111,4540,200,0,0,0.945258398,120,91.65038241,0.304701046,0.590209333,0.863283588,0.304686711,0.541774983,0.341189939,1,0,0,0,1,0
4541,4541,0,1,0,1,0,0,0,0,6,1,0,6,5,9,0,0,0,1,7,0,125,4541,100,1,0.59,0.466275342,10,128.6610741,0.995949959,0.705989328,0.82927796,0.652524428,0.930621863,0.404923694,1,0,0,0,1,0
4542,4542,0,1,1,1,0,0,0,0,7,3,4,8,4,7,0,0,0,1,7,0,125,4542,300,0,0,0.650283278,20,124.9306418,0.310994007,0.785846933,0.384853802,0.873688079,0.413151883,0.648916679,1,0,0,0,1,0
4543,4543,0,0,0,0,0,0,1,0,7,7,7,8,1,9,0,0,0,1,2,0,333.3333333,4543,100,0,0,0.638889334,30,124.7626768,0.456809667,0.693524739,0.393077167,0.352326602,0.783767425,0,0,0,1,0,1,0
4544,4544,0,0,0,1,0,1,1,0,9,7,8,6,4,9,1,0,1,0,2,0,333.3333333,4544,100,1,0.21,0.612167181,20,124.2227227,0.815721208,0.630544345,0.394076131,0.601566224,0.513987817,0.724730554,1,0,0,0,1,0
4545,4545,1,0,0,0,0,0,1,0,10,7,4,5,6,5,0,0,0,1,7,0,125,4545,100,0,0,0.931280627,50,116.6429207,0.67362923,0.565020597,0.978845366,0.875217919,0.293266498,0,1,0,0,0,0,1
4546,4546,1,1,1,0,0,0,0,0,10,9,1,8,5,8,0,0,0,1,8,0,111.1111111,4546,300,0,0,0.520690718,10,92.23668869,0.788907746,0.93595128,0.552256586,0.436635132,0.802310315,0.535437643,0,1,0,0,1,0
4547,4547,0,0,1,1,0,1,1,0,8,5,9.1,1,8,7,1,0,1,0,7,0,125,4547,50,0,0,0.446388511,10,103.4666742,0.766335928,0.307920985,0.563945008,0.653109183,0.592531174,0,1,0,0,0,1,0
4548,4548,0,0,0,0,0,0,0,0,9,0,9.1,5,7,5,0,0,0,1,2,0,333.3333333,4548,300,0,0,0.752975567,120,113.42474,0.495719448,0.79627799,0.612691849,0.837884897,0.341607798,0.449199096,0,0,0,1,0,0
4549,4549,0,1,0,1,1,0,1,0,9,2,2,6,9.1,9,1,0,1,0,2,0,333.3333333,4549,300,1,0.61,0.825659914,40,94.53082257,0.407402987,0.808919148,0.768793787,0.714851744,0.910394364,0,1,0,0,0,0,0
4550,4550,0,1,0,0,1,0,1,0,6,7,6,0,1,6,0,0,0,1,4,0,200,4550,300,1,0.24,0.803524726,50,116.8842508,0.38321497,0.650478324,0.750675212,0.607690262,0.917688875,0,1,0,0,1,0,0
4551,4551,0,1,1,0,0,0,1,0,7,9.1,6,4,1,9,0,0,0,0,7,0,125,4551,100,0,0,0.464550219,10,125.0047197,0.894624501,0.585297961,0.903893354,0.534358809,0.879559488,0.441979726,0,0,1,0,1,0
4552,4552,0,0,0,1,1,1,0,0,9,0,7,4,8,2,0,0,0,1,7,0,125,4552,100,0,0,0.989945498,40,116.0241111,0.348540108,0.873954134,0.781666254,0.741330562,0.273881343,0,0,0,1,1,0,0
4553,4553,0,0,1,0,0,1,0,0,9,8,2,0,3,9,0,1,0,0,9.1,0,99.00990099,4553,50,0,0,0.567266587,100,108.049633,0.788044475,0.656354629,0.768432185,0.823255307,0.523669142,0,1,0,0,0,1,0
4554,4554,0,0,0,0,0,0,1,0,8,5,8,6,7,7,1,1,0,0,3,0,250,4554,100,0,0,0.286972552,150,120.4052788,0.435242278,0.546400214,0.882871014,0.4289584,0.71772477,0,1,0,0,0,1,0
4555,4555,0,0,1,1,0,1,1,0,8,7,2,6,9.1,8,1,1,0,0,5,0,166.6666667,4555,300,0,0,0.583357331,100,127.1037632,0.604642355,0.728013482,0.340197997,0.697135441,0.355138006,0,0,0,1,0,1,0
4556,4556,1,0,0,0,1,0,1,0,7,7,4,9.1,0,8,0,0,0,1,0,0,1000,4556,50,0,0,0.293215756,100,90.81722057,0.595644968,0.959581798,0.756858869,0.697424574,0.750932486,0,0,1,0,0,0,1
4557,4557,0,0,0,0,0,0,1,0,10,6,1,2,0,9,0,1,0,0,5,0,166.6666667,4557,200,0,0,0.511921457,30,93.18715211,0.770453579,0.976164046,0.771312203,0.730225911,0.568171549,0.39771959,0,0,1,0,1,0
4558,4558,1,0,0,0,0,0,1,0,8,9.1,7,7,9.1,9,0,0,0,0,0,0,1000,4558,200,0,0,0.343314836,40,91.25891717,0.893128265,0.660478091,0.978277811,0.38827982,0.796277454,0.692824137,1,0,0,0,1,0
4559,4559,0,0,1,0,1,0,0,0,9,4,3,4,1,8,0,0,0,1,4,0,200,4559,100,0,0,0.689257407,100,129.803072,0.82527601,0.996164523,0.873482425,0.922708489,0.274831192,0.607820471,0,0,0,0,1,0
4560,4560,0,0,0,1,0,0,0,0,9,8,4,0,6,5,1,0,0,0,7,0,125,4560,100,1,0.44,0.97334778,20,105.1008232,0.596504751,0.648490451,0.844384254,0.440154798,0.338115095,0,0,0,0,0,1,0
4561,4561,0,1,0,0,0,0,1,0,9,4,7,2,6,6,0,0,0,1,7,0,125,4561,400,0,0,0.616908522,30,126.5644983,0.667601649,0.981929013,0.37963908,0.929127167,0.325112514,0,0,0,1,0,1,0
4562,4562,1,1,0,0,0,1,0,0,8,9.1,1,8,2,5,0,1,0,0,4,0,200,4562,100,1,0.21,0.791702183,50,94.61455436,0.539804134,0.928096558,0.657902432,0.507925953,0.609805422,0,1,0,0,1,0,0
4563,4563,0,0,0,0,0,1,1,0,8,4,6,6,0,7,0,0,0,1,4,0,200,4563,50,0,0,0.943451947,100,127.2199036,0.953893791,0.694520056,0.34016128,0.697307432,0.280524296,0,1,0,0,1,0,0
4564,4564,1,0,0,0,0,1,0,0,8,10,3,6,2,2,0,0,0,0,4,0,200,4564,300,0,0,0.321269795,150,90.26273713,0.474186054,0.570053965,0.989508741,0.453320942,0.610324189,0,0,1,0,0,1,0
4565,4565,1,0,1,0,1,0,0,0,6,8,2,6,2,9,0,0,0,1,0,0,1000,4565,50,0,0,0.894461529,100,120.9408925,0.525235836,0.978025198,0.460185227,0.978076958,0.594971196,0.619156426,1,0,0,0,1,0
4566,4566,0,1,0,1,0,0,1,0,6,8,4,9.1,9.1,10,0,0,0,1,4,0,200,4566,300,0,0,0.735721571,120,99.57698115,0.522473644,0.799047353,0.464885149,0.97841888,0.504291056,0,1,0,0,0,1,0
4567,4567,0,1,0,0,1,1,0,0,10,6,7,2,2,6,0,0,0,1,8,0,111.1111111,4567,50,0,0,0.855286896,20,117.8336167,0.565827534,0.771805529,0.971756074,0.37023052,0.326654618,0,0,0,0,0,1,0
4568,4568,0,0,0,0,1,0,0,0,8,5,3,6,4,6,0,1,1,0,9.1,0,99.00990099,4568,300,0,0,0.678970697,50,99.56788268,0.487051185,0.897169398,0.969212959,0.92593213,0.330405526,0,1,0,0,0,1,0
4569,4569,1,1,0,0,0,1,0,1,9,9.1,4,7,2,7,0,0,0,1,1,0,500,4569,300,0,0,0.816085058,120,100.7453819,0.704568566,0.706895125,0.830435366,0.923516945,0.589778406,0,1,0,0,0,1,0
4570,4570,0,1,0,1,0,1,0,0,8,2,0,0,6,2,1,0,1,0,1,0,500,4570,200,1,0.53,0.59424553,180,113.8744646,0.573927743,0.811541907,0.612646437,0.406495527,0.946868601,0,1,0,0,1,0,0
4571,4571,1,0,1,0,0,0,0,0,9,7,9.1,5,8,2,0,0,1,0,2,0,333.3333333,4571,100,0,0,0.492839622,20,121.865971,0.817371038,0.819377818,0.704862614,0.431718516,0.857937897,0.650049959,1,0,0,0,1,0
4572,4572,0,0,1,1,0,0,1,0,9,8,3,7,1,10,0,0,0,1,9.1,0,99.00990099,4572,100,0,0,0.607346733,100,93.77318353,0.875230816,0.291463788,0.29253634,0.883445043,0.711926145,0,0,0,1,0,1,0
4573,4573,0,0,1,0,0,1,0,0,8,1,3,4,4,2,0,1,0,0,3,0,250,4573,300,0,0,0.901832532,20,128.1819573,0.32555984,0.686125329,0.607630714,0.867722711,0.812836689,0,0,0,1,0,1,0
4574,4574,1,1,1,0,0,0,0,0,10,10,7,6,4,10,0,0,1,0,7,0,125,4574,100,0,0,0.259648459,120,116.6108034,0.553602123,0.770928149,0.799938077,0.453284737,0.671113052,0,0,0,0,0,1,0
4575,4575,1,1,0,0,1,0,1,0,8,9.1,7,7,5,7,0,0,0,1,4,0,200,4575,300,0,0,0.447600467,20,117.3485285,0.821164674,0.683383256,0.397270419,0.510803337,0.464599022,0,1,0,0,0,1,0
